"playerID","yearID","ballots","needed","votes","avg(Batting.G)","avg(Batting.AB)","avg(Batting.R)","avg(Batting.H)","avg(Batting.2b)","avg(Batting.3B)","avg(Batting.HR)","avg(Batting.RBI)","avg(Batting.SB)","avg(Batting.CS)","avg(Batting.BB)","avg(Batting.SO)","avg(Batting.IBB)","avg(Batting.HBP)","avg(Batting.SH)","avg(Batting.SF)","avg(Batting.GIDP)","inducted"
"kaatji01",1998,473,355,129,35.8571,44.6786,4.1786,8.2857,1.5714,0.1786,0.5714,3.7857,0.1786,0.0357,2.2500,13.1071,0.03571428571428571,0.25,1.2142857142857142,0.25,0.5,"N"
"kaatji01",1999,497,373,100,35.8571,44.6786,4.1786,8.2857,1.5714,0.1786,0.5714,3.7857,0.1786,0.0357,2.2500,13.1071,0.03571428571428571,0.25,1.2142857142857142,0.25,0.5,"N"
"kaatji01",2000,499,375,125,35.8571,44.6786,4.1786,8.2857,1.5714,0.1786,0.5714,3.7857,0.1786,0.0357,2.2500,13.1071,0.03571428571428571,0.25,1.2142857142857142,0.25,0.5,"N"
"kaatji01",2001,515,387,135,35.8571,44.6786,4.1786,8.2857,1.5714,0.1786,0.5714,3.7857,0.1786,0.0357,2.2500,13.1071,0.03571428571428571,0.25,1.2142857142857142,0.25,0.5,"N"
"kaatji01",2002,472,354,109,35.8571,44.6786,4.1786,8.2857,1.5714,0.1786,0.5714,3.7857,0.1786,0.0357,2.2500,13.1071,0.03571428571428571,0.25,1.2142857142857142,0.25,0.5,"N"
"kaatji01",2003,496,372,130,35.8571,44.6786,4.1786,8.2857,1.5714,0.1786,0.5714,3.7857,0.1786,0.0357,2.2500,13.1071,0.03571428571428571,0.25,1.2142857142857142,0.25,0.5,"N"
"kalinal01",1980,385,289,340,128.8182,459.8182,73.7273,136.6818,22.6364,3.4091,18.1364,71.9545,6.2273,2.9545,58.0455,46.3636,5.954545454545454,2.5,2.0454545454545454,4.7272727272727275,12.318181818181818,"Y"
"kammwi01",1958,266,200,3,120.9286,417.9286,57.2857,117.3571,24.8571,6.0714,2.0714,59.0000,9.0000,6.0000,58.8571,28.9286,0,1.5714285714285714,17,0,0,"N"
"kammwi01",1960,269,202,1,120.9286,417.9286,57.2857,117.3571,24.8571,6.0714,2.0714,59.0000,9.0000,6.0000,58.8571,28.9286,0,1.5714285714285714,17,0,0,"N"
"karroer01",2010,539,405,2,125.3571,460.0714,56.9286,123.1429,23.1429,0.7857,20.2857,73.3571,4.2143,2.1429,39.4286,83.3571,1.5,2.2142857142857144,0,5.428571428571429,12.928571428571429,"N"
"keefeti01",1936,78,59,1,41.2000,138.8667,16.5333,26.0000,4.0000,2.5333,0.8000,8.9333,0.8667,0.0000,11.6667,27.4000,0,0.26666666666666666,0,0,0,"N"
"keefeti01",1964,0,0,0,41.2000,138.8667,16.5333,26.0000,4.0000,2.5333,0.8000,8.9333,0.8667,0.0000,11.6667,27.4000,0,0.26666666666666666,0,0,0,"Y"
"keelewi01",1936,78,59,33,106.1500,429.5500,85.9500,146.6000,12.0500,7.2500,1.6500,40.5000,24.7500,0.0000,26.2000,1.8000,0,6.45,17.5,0,0,"N"
"keelewi01",1936,226,170,40,106.1500,429.5500,85.9500,146.6000,12.0500,7.2500,1.6500,40.5000,24.7500,0.0000,26.2000,1.8000,0,6.45,17.5,0,0,"N"
"keelewi01",1937,201,151,115,106.1500,429.5500,85.9500,146.6000,12.0500,7.2500,1.6500,40.5000,24.7500,0.0000,26.2000,1.8000,0,6.45,17.5,0,0,"N"
"keelewi01",1938,262,197,177,106.1500,429.5500,85.9500,146.6000,12.0500,7.2500,1.6500,40.5000,24.7500,0.0000,26.2000,1.8000,0,6.45,17.5,0,0,"N"
"keelewi01",1939,274,206,207,106.1500,429.5500,85.9500,146.6000,12.0500,7.2500,1.6500,40.5000,24.7500,0.0000,26.2000,1.8000,0,6.45,17.5,0,0,"Y"
"kellech01",1953,264,198,1,90.0000,291.5385,55.7692,83.4615,12.7692,5.5385,14.5385,58.4615,3.4615,1.7692,60.3077,38.3846,0,0.7692307692307693,1.5384615384615385,0,3.8461538461538463,"N"
"kellech01",1956,193,145,2,90.0000,291.5385,55.7692,83.4615,12.7692,5.5385,14.5385,58.4615,3.4615,1.7692,60.3077,38.3846,0,0.7692307692307693,1.5384615384615385,0,3.8461538461538463,"N"
"kellech01",1958,266,200,9,90.0000,291.5385,55.7692,83.4615,12.7692,5.5385,14.5385,58.4615,3.4615,1.7692,60.3077,38.3846,0,0.7692307692307693,1.5384615384615385,0,3.8461538461538463,"N"
"kellech01",1960,269,202,7,90.0000,291.5385,55.7692,83.4615,12.7692,5.5385,14.5385,58.4615,3.4615,1.7692,60.3077,38.3846,0,0.7692307692307693,1.5384615384615385,0,3.8461538461538463,"N"
"kellech01",1962,160,120,1,90.0000,291.5385,55.7692,83.4615,12.7692,5.5385,14.5385,58.4615,3.4615,1.7692,60.3077,38.3846,0,0.7692307692307693,1.5384615384615385,0,3.8461538461538463,"N"
"kellech01",1964,201,151,12,90.0000,291.5385,55.7692,83.4615,12.7692,5.5385,14.5385,58.4615,3.4615,1.7692,60.3077,38.3846,0,0.7692307692307693,1.5384615384615385,0,3.8461538461538463,"N"
"kellech01",1968,283,213,11,90.0000,291.5385,55.7692,83.4615,12.7692,5.5385,14.5385,58.4615,3.4615,1.7692,60.3077,38.3846,0,0.7692307692307693,1.5384615384615385,0,3.8461538461538463,"N"
"kellech01",1969,340,255,14,90.0000,291.5385,55.7692,83.4615,12.7692,5.5385,14.5385,58.4615,3.4615,1.7692,60.3077,38.3846,0,0.7692307692307693,1.5384615384615385,0,3.8461538461538463,"N"
"kellech01",1970,300,225,7,90.0000,291.5385,55.7692,83.4615,12.7692,5.5385,14.5385,58.4615,3.4615,1.7692,60.3077,38.3846,0,0.7692307692307693,1.5384615384615385,0,3.8461538461538463,"N"
"kellech01",1971,360,270,14,90.0000,291.5385,55.7692,83.4615,12.7692,5.5385,14.5385,58.4615,3.4615,1.7692,60.3077,38.3846,0,0.7692307692307693,1.5384615384615385,0,3.8461538461538463,"N"
"kellech01",1972,396,297,24,90.0000,291.5385,55.7692,83.4615,12.7692,5.5385,14.5385,58.4615,3.4615,1.7692,60.3077,38.3846,0,0.7692307692307693,1.5384615384615385,0,3.8461538461538463,"N"
"kellejo01",1939,274,206,1,97.5263,368.7368,74.7895,116.8421,18.8421,10.2105,3.4211,62.8421,23.3158,0.0000,47.9474,8.5789,0,4.315789473684211,6.368421052631579,0,0,"N"
"kellejo01",1942,233,175,1,97.5263,368.7368,74.7895,116.8421,18.8421,10.2105,3.4211,62.8421,23.3158,0.0000,47.9474,8.5789,0,4.315789473684211,6.368421052631579,0,0,"N"
"kellejo01",1971,0,0,0,97.5263,368.7368,74.7895,116.8421,18.8421,10.2105,3.4211,62.8421,23.3158,0.0000,47.9474,8.5789,0,4.315789473684211,6.368421052631579,0,0,"Y"
"kellge01",1964,201,0,8,94.4737,352.7368,46.3684,108.1053,20.2632,2.6316,4.1053,45.7895,2.6842,1.8947,32.6842,15.1053,0.3684210526315789,1.894736842105263,7.842105263157895,1.0526315789473684,9.894736842105264,"N"
"kellge01",1964,201,151,33,94.4737,352.7368,46.3684,108.1053,20.2632,2.6316,4.1053,45.7895,2.6842,1.8947,32.6842,15.1053,0.3684210526315789,1.894736842105263,7.842105263157895,1.0526315789473684,9.894736842105264,"N"
"kellge01",1966,302,227,29,94.4737,352.7368,46.3684,108.1053,20.2632,2.6316,4.1053,45.7895,2.6842,1.8947,32.6842,15.1053,0.3684210526315789,1.894736842105263,7.842105263157895,1.0526315789473684,9.894736842105264,"N"
"kellge01",1967,292,219,40,94.4737,352.7368,46.3684,108.1053,20.2632,2.6316,4.1053,45.7895,2.6842,1.8947,32.6842,15.1053,0.3684210526315789,1.894736842105263,7.842105263157895,1.0526315789473684,9.894736842105264,"N"
"kellge01",1967,306,0,11,94.4737,352.7368,46.3684,108.1053,20.2632,2.6316,4.1053,45.7895,2.6842,1.8947,32.6842,15.1053,0.3684210526315789,1.894736842105263,7.842105263157895,1.0526315789473684,9.894736842105264,"N"
"kellge01",1968,283,213,47,94.4737,352.7368,46.3684,108.1053,20.2632,2.6316,4.1053,45.7895,2.6842,1.8947,32.6842,15.1053,0.3684210526315789,1.894736842105263,7.842105263157895,1.0526315789473684,9.894736842105264,"N"
"kellge01",1969,340,255,60,94.4737,352.7368,46.3684,108.1053,20.2632,2.6316,4.1053,45.7895,2.6842,1.8947,32.6842,15.1053,0.3684210526315789,1.894736842105263,7.842105263157895,1.0526315789473684,9.894736842105264,"N"
"kellge01",1970,300,225,90,94.4737,352.7368,46.3684,108.1053,20.2632,2.6316,4.1053,45.7895,2.6842,1.8947,32.6842,15.1053,0.3684210526315789,1.894736842105263,7.842105263157895,1.0526315789473684,9.894736842105264,"N"
"kellge01",1971,360,270,105,94.4737,352.7368,46.3684,108.1053,20.2632,2.6316,4.1053,45.7895,2.6842,1.8947,32.6842,15.1053,0.3684210526315789,1.894736842105263,7.842105263157895,1.0526315789473684,9.894736842105264,"N"
"kellge01",1972,396,297,115,94.4737,352.7368,46.3684,108.1053,20.2632,2.6316,4.1053,45.7895,2.6842,1.8947,32.6842,15.1053,0.3684210526315789,1.894736842105263,7.842105263157895,1.0526315789473684,9.894736842105264,"N"
"kellge01",1973,380,285,114,94.4737,352.7368,46.3684,108.1053,20.2632,2.6316,4.1053,45.7895,2.6842,1.8947,32.6842,15.1053,0.3684210526315789,1.894736842105263,7.842105263157895,1.0526315789473684,9.894736842105264,"N"
"kellge01",1974,365,274,94,94.4737,352.7368,46.3684,108.1053,20.2632,2.6316,4.1053,45.7895,2.6842,1.8947,32.6842,15.1053,0.3684210526315789,1.894736842105263,7.842105263157895,1.0526315789473684,9.894736842105264,"N"
"kellge01",1975,362,272,114,94.4737,352.7368,46.3684,108.1053,20.2632,2.6316,4.1053,45.7895,2.6842,1.8947,32.6842,15.1053,0.3684210526315789,1.894736842105263,7.842105263157895,1.0526315789473684,9.894736842105264,"N"
"kellge01",1976,388,291,129,94.4737,352.7368,46.3684,108.1053,20.2632,2.6316,4.1053,45.7895,2.6842,1.8947,32.6842,15.1053,0.3684210526315789,1.894736842105263,7.842105263157895,1.0526315789473684,9.894736842105264,"N"
"kellge01",1977,383,288,141,94.4737,352.7368,46.3684,108.1053,20.2632,2.6316,4.1053,45.7895,2.6842,1.8947,32.6842,15.1053,0.3684210526315789,1.894736842105263,7.842105263157895,1.0526315789473684,9.894736842105264,"N"
"kellge01",1983,0,0,0,94.4737,352.7368,46.3684,108.1053,20.2632,2.6316,4.1053,45.7895,2.6842,1.8947,32.6842,15.1053,0.3684210526315789,1.894736842105263,7.842105263157895,1.0526315789473684,9.894736842105264,"Y"
"kellyge01",1947,161,121,1,90.1111,332.9444,45.5000,98.7778,18.7222,4.2222,8.2222,56.6667,3.6111,2.3889,21.4444,38.5556,0,1.5555555555555556,8.777777777777779,0,0,"N"
"kellyge01",1948,121,91,2,90.1111,332.9444,45.5000,98.7778,18.7222,4.2222,8.2222,56.6667,3.6111,2.3889,21.4444,38.5556,0,1.5555555555555556,8.777777777777779,0,0,"N"
"kellyge01",1949,153,115,1,90.1111,332.9444,45.5000,98.7778,18.7222,4.2222,8.2222,56.6667,3.6111,2.3889,21.4444,38.5556,0,1.5555555555555556,8.777777777777779,0,0,"N"
"kellyge01",1956,193,145,2,90.1111,332.9444,45.5000,98.7778,18.7222,4.2222,8.2222,56.6667,3.6111,2.3889,21.4444,38.5556,0,1.5555555555555556,8.777777777777779,0,0,"N"
"kellyge01",1958,266,200,2,90.1111,332.9444,45.5000,98.7778,18.7222,4.2222,8.2222,56.6667,3.6111,2.3889,21.4444,38.5556,0,1.5555555555555556,8.777777777777779,0,0,"N"
"kellyge01",1960,269,202,5,90.1111,332.9444,45.5000,98.7778,18.7222,4.2222,8.2222,56.6667,3.6111,2.3889,21.4444,38.5556,0,1.5555555555555556,8.777777777777779,0,0,"N"
"kellyge01",1962,160,120,1,90.1111,332.9444,45.5000,98.7778,18.7222,4.2222,8.2222,56.6667,3.6111,2.3889,21.4444,38.5556,0,1.5555555555555556,8.777777777777779,0,0,"N"
"kellyge01",1973,0,0,0,90.1111,332.9444,45.5000,98.7778,18.7222,4.2222,8.2222,56.6667,3.6111,2.3889,21.4444,38.5556,0,1.5555555555555556,8.777777777777779,0,0,"Y"
"kellyki01",1936,78,59,15,80.8333,327.4444,75.3889,100.7222,19.9444,5.6667,3.8333,52.7778,20.4444,0.0000,30.5000,23.2222,0,0.6666666666666666,0,0,0,"N"
"kellyki01",1945,0,0,0,80.8333,327.4444,75.3889,100.7222,19.9444,5.6667,3.8333,52.7778,20.4444,0.0000,30.5000,23.2222,0,0.6666666666666666,0,0,0,"Y"
"keltnke01",1958,266,200,1,117.3846,437.1538,56.6923,120.7692,23.6923,5.3077,12.5385,65.5385,3.0000,2.5385,39.5385,36.9231,0,1,7.846153846153846,0,11.076923076923077,"N"
"keltnke01",1960,269,202,1,117.3846,437.1538,56.6923,120.7692,23.6923,5.3077,12.5385,65.5385,3.0000,2.5385,39.5385,36.9231,0,1,7.846153846153846,0,11.076923076923077,"N"
"kendaja01",2016,440,330,2,130.3125,476.6875,64.3750,137.1875,24.6250,2.1875,4.6875,46.5000,11.8125,5.5625,45.0625,42.8750,3.1875,15.875,2.25,3.9375,11,"N"
"kennejo03",1980,385,289,0,65.8462,162.3077,18.2308,36.5385,5.9231,1.3077,2.4615,14.2308,1.0769,0.7692,10.9231,35.4615,0.7692307692307693,1.9230769230769231,2.769230769230769,0.8461538461538461,3.6923076923076925,"N"
"kennete02",1997,473,353,1,106.5000,355.6429,33.8571,93.7857,17.4286,0.8571,8.0714,44.8571,0.4286,1.0714,26.0714,61.0714,6.142857142857143,1.1428571428571428,1.5714285714285714,2.7857142857142856,8.928571428571429,"N"
"kentje01",2014,571,429,87,120.9474,447.2632,69.4737,129.5263,29.4737,2.4737,19.8421,79.8947,4.9474,3.1579,42.1579,80.1053,3.210526315789474,6.578947368421052,0.5263157894736842,5.421052631578948,11.789473684210526,"N"
"kentje01",2015,549,412,77,120.9474,447.2632,69.4737,129.5263,29.4737,2.4737,19.8421,79.8947,4.9474,3.1579,42.1579,80.1053,3.210526315789474,6.578947368421052,0.5263157894736842,5.421052631578948,11.789473684210526,"N"
"kentje01",2016,440,330,73,120.9474,447.2632,69.4737,129.5263,29.4737,2.4737,19.8421,79.8947,4.9474,3.1579,42.1579,80.1053,3.210526315789474,6.578947368421052,0.5263157894736842,5.421052631578948,11.789473684210526,"N"
"kentje01",2017,442,332,74,120.9474,447.2632,69.4737,129.5263,29.4737,2.4737,19.8421,79.8947,4.9474,3.1579,42.1579,80.1053,3.210526315789474,6.578947368421052,0.5263157894736842,5.421052631578948,11.789473684210526,"N"
"kerrdi01",1937,201,151,1,35.7500,68.7500,10.0000,15.0000,2.0000,1.2500,0.0000,5.2500,1.0000,0.5000,7.0000,6.5000,0,0.5,4.75,0,0,"N"
"kerrdi01",1938,262,197,3,35.7500,68.7500,10.0000,15.0000,2.0000,1.2500,0.0000,5.2500,1.0000,0.5000,7.0000,6.5000,0,0.5,4.75,0,0,"N"
"kerrdi01",1939,274,206,5,35.7500,68.7500,10.0000,15.0000,2.0000,1.2500,0.0000,5.2500,1.0000,0.5000,7.0000,6.5000,0,0.5,4.75,0,0,"N"
"kerrdi01",1942,233,175,1,35.7500,68.7500,10.0000,15.0000,2.0000,1.2500,0.0000,5.2500,1.0000,0.5000,7.0000,6.5000,0,0.5,4.75,0,0,"N"
"kerrdi01",1945,247,186,1,35.7500,68.7500,10.0000,15.0000,2.0000,1.2500,0.0000,5.2500,1.0000,0.5000,7.0000,6.5000,0,0.5,4.75,0,0,"N"
"kerrdi01",1949,153,115,1,35.7500,68.7500,10.0000,15.0000,2.0000,1.2500,0.0000,5.2500,1.0000,0.5000,7.0000,6.5000,0,0.5,4.75,0,0,"N"
"kerrdi01",1951,226,170,3,35.7500,68.7500,10.0000,15.0000,2.0000,1.2500,0.0000,5.2500,1.0000,0.5000,7.0000,6.5000,0,0.5,4.75,0,0,"N"
"kerrdi01",1952,234,176,9,35.7500,68.7500,10.0000,15.0000,2.0000,1.2500,0.0000,5.2500,1.0000,0.5000,7.0000,6.5000,0,0.5,4.75,0,0,"N"
"kerrdi01",1953,264,198,13,35.7500,68.7500,10.0000,15.0000,2.0000,1.2500,0.0000,5.2500,1.0000,0.5000,7.0000,6.5000,0,0.5,4.75,0,0,"N"
"kerrdi01",1954,252,189,13,35.7500,68.7500,10.0000,15.0000,2.0000,1.2500,0.0000,5.2500,1.0000,0.5000,7.0000,6.5000,0,0.5,4.75,0,0,"N"
"kerrdi01",1955,251,189,25,35.7500,68.7500,10.0000,15.0000,2.0000,1.2500,0.0000,5.2500,1.0000,0.5000,7.0000,6.5000,0,0.5,4.75,0,0,"N"
"kessido01",1985,395,297,2,122.2353,450.0588,52.8824,113.5882,14.9412,4.7059,0.8235,31.0000,5.8824,5.0000,40.2353,44.6471,4.0588235294117645,1.2941176470588236,7.764705882352941,2.3529411764705883,7.764705882352941,"N"
"keyji01",2004,506,380,3,31.4000,0.1333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1333,0,0,0.06666666666666667,0,0,"N"
"kileda01",2003,496,372,7,30.3333,54.7500,3.1667,7.2500,1.9167,0.0000,0.1667,3.3333,0.0000,0.0000,3.5833,25.0000,0,0.3333333333333333,6.75,0.08333333333333333,0.75,"N"
"killebi01",1946,202,0,1,79.6154,242.3077,18.2308,57.7692,6.6154,1.6154,0.3077,18.4615,3.0000,0.6154,8.6923,9.6923,0,2.6923076923076925,7.846153846153846,0,0,"N"
"killeha01",1981,401,301,239,110.6818,370.3182,58.3182,94.8182,13.1818,1.0909,26.0455,72.0000,0.8636,0.8182,70.8636,77.2273,7.2727272727272725,2.1818181818181817,0,3.5,11.045454545454545,"N"
"killeha01",1982,415,312,246,110.6818,370.3182,58.3182,94.8182,13.1818,1.0909,26.0455,72.0000,0.8636,0.8182,70.8636,77.2273,7.2727272727272725,2.1818181818181817,0,3.5,11.045454545454545,"N"
"killeha01",1983,374,281,269,110.6818,370.3182,58.3182,94.8182,13.1818,1.0909,26.0455,72.0000,0.8636,0.8182,70.8636,77.2273,7.2727272727272725,2.1818181818181817,0,3.5,11.045454545454545,"N"
"killeha01",1984,403,303,335,110.6818,370.3182,58.3182,94.8182,13.1818,1.0909,26.0455,72.0000,0.8636,0.8182,70.8636,77.2273,7.2727272727272725,2.1818181818181817,0,3.5,11.045454545454545,"Y"
"kilroma01",1936,78,59,1,33.0000,106.2000,16.3000,23.6000,2.4000,1.7000,0.1000,10.3000,6.7000,0.0000,11.8000,4.6000,0,0.7,0.2,0,0,"N"
"kindeel01",1964,201,151,3,37.2308,34.1538,2.6154,4.8462,0.5385,0.0769,0.0769,2.5385,0.0000,0.0769,1.7692,9.4615,0,0,2.230769230769231,0,0.7692307692307693,"N"
"kinerra01",1960,269,202,3,133.8182,473.1818,88.2727,131.9091,19.6364,3.5455,33.5455,92.2727,2.0000,0.1818,91.9091,68.0909,0.09090909090909091,2.1818181818181817,0.8181818181818182,0.6363636363636364,11.454545454545455,"N"
"kinerra01",1962,160,120,5,133.8182,473.1818,88.2727,131.9091,19.6364,3.5455,33.5455,92.2727,2.0000,0.1818,91.9091,68.0909,0.09090909090909091,2.1818181818181817,0.8181818181818182,0.6363636363636364,11.454545454545455,"N"
"kinerra01",1964,201,0,3,133.8182,473.1818,88.2727,131.9091,19.6364,3.5455,33.5455,92.2727,2.0000,0.1818,91.9091,68.0909,0.09090909090909091,2.1818181818181817,0.8181818181818182,0.6363636363636364,11.454545454545455,"N"
"kinerra01",1964,201,151,31,133.8182,473.1818,88.2727,131.9091,19.6364,3.5455,33.5455,92.2727,2.0000,0.1818,91.9091,68.0909,0.09090909090909091,2.1818181818181817,0.8181818181818182,0.6363636363636364,11.454545454545455,"N"
"kinerra01",1966,302,227,74,133.8182,473.1818,88.2727,131.9091,19.6364,3.5455,33.5455,92.2727,2.0000,0.1818,91.9091,68.0909,0.09090909090909091,2.1818181818181817,0.8181818181818182,0.6363636363636364,11.454545454545455,"N"
"kinerra01",1967,292,219,124,133.8182,473.1818,88.2727,131.9091,19.6364,3.5455,33.5455,92.2727,2.0000,0.1818,91.9091,68.0909,0.09090909090909091,2.1818181818181817,0.8181818181818182,0.6363636363636364,11.454545454545455,"N"
"kinerra01",1967,306,0,41,133.8182,473.1818,88.2727,131.9091,19.6364,3.5455,33.5455,92.2727,2.0000,0.1818,91.9091,68.0909,0.09090909090909091,2.1818181818181817,0.8181818181818182,0.6363636363636364,11.454545454545455,"N"
"kinerra01",1968,283,213,118,133.8182,473.1818,88.2727,131.9091,19.6364,3.5455,33.5455,92.2727,2.0000,0.1818,91.9091,68.0909,0.09090909090909091,2.1818181818181817,0.8181818181818182,0.6363636363636364,11.454545454545455,"N"
"kinerra01",1969,340,255,137,133.8182,473.1818,88.2727,131.9091,19.6364,3.5455,33.5455,92.2727,2.0000,0.1818,91.9091,68.0909,0.09090909090909091,2.1818181818181817,0.8181818181818182,0.6363636363636364,11.454545454545455,"N"
"kinerra01",1970,300,225,167,133.8182,473.1818,88.2727,131.9091,19.6364,3.5455,33.5455,92.2727,2.0000,0.1818,91.9091,68.0909,0.09090909090909091,2.1818181818181817,0.8181818181818182,0.6363636363636364,11.454545454545455,"N"
"kinerra01",1971,360,270,212,133.8182,473.1818,88.2727,131.9091,19.6364,3.5455,33.5455,92.2727,2.0000,0.1818,91.9091,68.0909,0.09090909090909091,2.1818181818181817,0.8181818181818182,0.6363636363636364,11.454545454545455,"N"
"kinerra01",1972,396,297,235,133.8182,473.1818,88.2727,131.9091,19.6364,3.5455,33.5455,92.2727,2.0000,0.1818,91.9091,68.0909,0.09090909090909091,2.1818181818181817,0.8181818181818182,0.6363636363636364,11.454545454545455,"N"
"kinerra01",1973,380,285,235,133.8182,473.1818,88.2727,131.9091,19.6364,3.5455,33.5455,92.2727,2.0000,0.1818,91.9091,68.0909,0.09090909090909091,2.1818181818181817,0.8181818181818182,0.6363636363636364,11.454545454545455,"N"
"kinerra01",1974,365,274,215,133.8182,473.1818,88.2727,131.9091,19.6364,3.5455,33.5455,92.2727,2.0000,0.1818,91.9091,68.0909,0.09090909090909091,2.1818181818181817,0.8181818181818182,0.6363636363636364,11.454545454545455,"N"
"kinerra01",1975,362,272,273,133.8182,473.1818,88.2727,131.9091,19.6364,3.5455,33.5455,92.2727,2.0000,0.1818,91.9091,68.0909,0.09090909090909091,2.1818181818181817,0.8181818181818182,0.6363636363636364,11.454545454545455,"Y"
"kingmda01",1992,430,323,3,102.1579,351.4211,47.4211,82.8947,12.6316,1.3158,23.2632,63.6842,4.4737,2.5789,32.0000,95.5789,3.789473684210526,2.789473684210526,0.8421052631578947,3.9473684210526314,7.315789473684211,"N"
"kisonbr01",1991,443,333,0,25.8667,26.9333,2.0667,4.4000,1.0000,0.3333,0.2000,2.0667,0.1333,0.1333,1.0667,10.5333,0,0.2,2.2,0.06666666666666667,0.3333333333333333,"N"
"kleinch01",1948,121,91,3,92.2632,341.3684,61.4737,109.2632,20.9474,3.8947,15.7895,63.2105,4.1579,0.0000,31.6316,27.4211,0,0.631578947368421,3.6315789473684212,0,2.8947368421052633,"N"
"kleinch01",1949,153,115,9,92.2632,341.3684,61.4737,109.2632,20.9474,3.8947,15.7895,63.2105,4.1579,0.0000,31.6316,27.4211,0,0.631578947368421,3.6315789473684212,0,2.8947368421052633,"N"
"kleinch01",1950,168,126,14,92.2632,341.3684,61.4737,109.2632,20.9474,3.8947,15.7895,63.2105,4.1579,0.0000,31.6316,27.4211,0,0.631578947368421,3.6315789473684212,0,2.8947368421052633,"N"
"kleinch01",1951,226,170,15,92.2632,341.3684,61.4737,109.2632,20.9474,3.8947,15.7895,63.2105,4.1579,0.0000,31.6316,27.4211,0,0.631578947368421,3.6315789473684212,0,2.8947368421052633,"N"
"kleinch01",1952,234,176,19,92.2632,341.3684,61.4737,109.2632,20.9474,3.8947,15.7895,63.2105,4.1579,0.0000,31.6316,27.4211,0,0.631578947368421,3.6315789473684212,0,2.8947368421052633,"N"
"kleinch01",1954,252,189,11,92.2632,341.3684,61.4737,109.2632,20.9474,3.8947,15.7895,63.2105,4.1579,0.0000,31.6316,27.4211,0,0.631578947368421,3.6315789473684212,0,2.8947368421052633,"N"
"kleinch01",1955,251,189,25,92.2632,341.3684,61.4737,109.2632,20.9474,3.8947,15.7895,63.2105,4.1579,0.0000,31.6316,27.4211,0,0.631578947368421,3.6315789473684212,0,2.8947368421052633,"N"
"kleinch01",1956,193,145,44,92.2632,341.3684,61.4737,109.2632,20.9474,3.8947,15.7895,63.2105,4.1579,0.0000,31.6316,27.4211,0,0.631578947368421,3.6315789473684212,0,2.8947368421052633,"N"
"kleinch01",1958,266,200,36,92.2632,341.3684,61.4737,109.2632,20.9474,3.8947,15.7895,63.2105,4.1579,0.0000,31.6316,27.4211,0,0.631578947368421,3.6315789473684212,0,2.8947368421052633,"N"
"kleinch01",1960,269,202,37,92.2632,341.3684,61.4737,109.2632,20.9474,3.8947,15.7895,63.2105,4.1579,0.0000,31.6316,27.4211,0,0.631578947368421,3.6315789473684212,0,2.8947368421052633,"N"
"kleinch01",1962,160,120,18,92.2632,341.3684,61.4737,109.2632,20.9474,3.8947,15.7895,63.2105,4.1579,0.0000,31.6316,27.4211,0,0.631578947368421,3.6315789473684212,0,2.8947368421052633,"N"
"kleinch01",1964,201,0,18,92.2632,341.3684,61.4737,109.2632,20.9474,3.8947,15.7895,63.2105,4.1579,0.0000,31.6316,27.4211,0,0.631578947368421,3.6315789473684212,0,2.8947368421052633,"N"
"kleinch01",1964,201,151,56,92.2632,341.3684,61.4737,109.2632,20.9474,3.8947,15.7895,63.2105,4.1579,0.0000,31.6316,27.4211,0,0.631578947368421,3.6315789473684212,0,2.8947368421052633,"N"
"kleinch01",1980,0,0,0,92.2632,341.3684,61.4737,109.2632,20.9474,3.8947,15.7895,63.2105,4.1579,0.0000,31.6316,27.4211,0,0.631578947368421,3.6315789473684212,0,2.8947368421052633,"Y"
"kleskry01",2013,569,427,0,108.5000,350.6875,54.6250,97.7500,21.4375,2.0625,17.3750,61.6875,5.6875,2.5625,51.0625,67.3125,5.25,1.8125,0.25,3.4375,7.8125,"N"
"klingjo01",1936,226,170,8,90.0000,302.9286,33.8571,82.2143,12.9286,4.3571,1.4286,36.6429,8.7857,0.0000,20.0714,8.1429,0,0.8571428571428571,7.571428571428571,0,0,"N"
"klingjo01",1937,201,151,20,90.0000,302.9286,33.8571,82.2143,12.9286,4.3571,1.4286,36.6429,8.7857,0.0000,20.0714,8.1429,0,0.8571428571428571,7.571428571428571,0,0,"N"
"klingjo01",1938,262,197,26,90.0000,302.9286,33.8571,82.2143,12.9286,4.3571,1.4286,36.6429,8.7857,0.0000,20.0714,8.1429,0,0.8571428571428571,7.571428571428571,0,0,"N"
"klingjo01",1939,274,206,14,90.0000,302.9286,33.8571,82.2143,12.9286,4.3571,1.4286,36.6429,8.7857,0.0000,20.0714,8.1429,0,0.8571428571428571,7.571428571428571,0,0,"N"
"klingjo01",1942,233,175,15,90.0000,302.9286,33.8571,82.2143,12.9286,4.3571,1.4286,36.6429,8.7857,0.0000,20.0714,8.1429,0,0.8571428571428571,7.571428571428571,0,0,"N"
"klingjo01",1945,247,186,12,90.0000,302.9286,33.8571,82.2143,12.9286,4.3571,1.4286,36.6429,8.7857,0.0000,20.0714,8.1429,0,0.8571428571428571,7.571428571428571,0,0,"N"
